,,0,1,2,3,4
702,84,1,1,1,1,0
702,96,1,1,1,1,0
702,101,1,1,1,1,0
702,109,1,1,0,1,1
702,115,1,1,1,1,0
702,116,1,1,1,1,0
702,122,0,1,1,1,1
702,123,0,1,1,1,1
702,124,1,1,1,1,0
702,131,1,1,0,1,1
702,133,1,1,0,1,1
702,142,1,1,1,1,0
702,145,1,1,1,1,0
702,147,1,1,1,1,0
702,149,0,1,1,1,1
702,162,1,1,1,1,0
702,164,1,1,1,1,0
702,167,1,1,1,1,0
702,168,1,1,0,1,1
702,169,1,1,1,1,0
702,172,1,1,1,0,1
702,175,1,1,1,0,1
702,178,1,1,0,1,1
702,182,1,1,1,1,0
702,184,1,1,1,1,0
702,186,1,1,0,1,1
702,193,1,1,1,1,0
702,194,1,1,0,1,1
721,2,1,1,1,1,0
721,9,1,1,1,1,0
721,13,1,1,1,1,0
721,15,1,1,1,1,0
721,18,1,1,1,1,0
721,19,1,1,1,1,0
721,20,1,1,0,1,1
721,24,1,1,1,1,0
721,32,1,1,1,1,0
721,36,0,1,1,1,1
721,40,1,0,1,1,1
721,50,1,0,1,1,1
721,57,1,1,0,1,1
721,59,1,1,1,1,0
721,60,1,1,1,1,0
721,62,1,1,0,1,1
721,68,1,1,1,1,0
721,77,1,1,0,1,1
721,80,1,1,1,1,0
721,81,1,1,1,1,0
721,84,1,1,1,1,0
721,86,1,1,0,1,1
721,90,0,1,1,1,1
721,91,1,1,1,0,1
721,94,0,1,1,1,1
721,96,1,1,1,1,0
721,97,1,1,1,1,0
721,100,1,1,0,1,1
721,101,1,1,1,1,0
721,106,0,1,1,1,1
721,110,1,1,1,1,0
721,111,1,1,1,1,0
721,117,1,1,0,1,1
721,120,1,1,1,1,0
721,127,1,1,1,0,1
721,130,1,1,1,1,0
721,146,1,1,0,1,1
721,148,0,1,1,1,1
721,152,0,1,1,1,1
721,154,0,1,1,1,1
721,155,1,1,0,1,1
721,164,1,1,1,1,0
721,167,1,1,1,1,0
721,176,1,1,0,1,1
721,180,1,1,1,1,0
721,181,0,1,1,1,1
721,182,1,1,1,1,0
721,183,1,1,0,1,1
721,184,1,1,1,1,0
721,193,1,1,1,1,0
722,4,0,1,1,1,1
722,9,1,1,0,1,1
722,19,1,1,0,1,1
722,20,1,1,1,1,0
722,39,1,1,1,0,1
722,51,1,1,1,1,0
722,53,0,1,1,1,1
722,57,1,1,1,1,0
722,62,1,1,1,1,0
722,63,1,1,1,1,0
722,65,1,1,1,1,0
722,74,1,1,1,1,0
722,76,1,1,1,1,0
722,77,1,1,1,1,0
722,83,1,1,1,1,0
722,86,1,1,1,1,0
722,96,1,1,0,1,1
722,100,1,1,1,1,0
722,101,1,1,0,1,1
722,105,0,1,1,1,1
722,108,1,1,1,1,0
722,109,1,1,1,1,0
722,117,1,1,1,1,0
722,128,1,1,1,0,1
722,131,1,1,1,1,0
722,133,1,1,1,1,0
722,138,1,1,1,1,0
722,139,1,1,1,1,0
722,146,1,1,1,1,0
722,155,1,1,1,1,0
722,156,0,1,1,1,1
722,157,0,1,1,1,1
722,168,1,1,1,1,0
722,171,1,1,1,1,0
722,173,1,1,1,0,1
722,176,1,1,1,1,0
722,178,1,1,1,1,0
722,182,1,1,0,1,1
722,183,1,1,1,1,0
722,186,1,1,1,1,0
722,187,0,1,1,1,1
722,194,1,1,1,1,0
731,1,0,1,1,1,1
731,2,1,1,1,1,0
731,13,1,1,1,1,0
731,14,1,1,0,1,1
731,15,1,1,1,1,0
731,16,1,1,0,1,1
731,18,1,1,1,1,0
731,24,1,1,1,1,0
731,28,0,1,1,1,1
731,32,1,1,1,1,0
731,33,1,1,1,1,0
731,46,1,1,0,1,1
731,47,1,1,1,1,0
731,55,1,1,1,1,0
731,58,1,1,0,1,1
731,59,1,1,1,1,0
731,60,1,1,1,1,0
731,67,0,1,1,1,1
731,68,1,1,1,1,0
731,75,1,1,1,1,0
731,79,0,1,1,1,1
731,80,1,1,1,1,0
731,81,1,1,1,1,0
731,82,1,1,1,1,0
731,84,1,1,1,1,0
731,97,1,1,1,1,0
731,103,1,1,0,1,1
731,110,1,1,1,1,0
731,111,1,1,1,1,0
731,115,1,1,1,1,0
731,116,1,1,1,1,0
731,120,1,1,1,1,0
731,124,1,1,1,1,0
731,130,1,1,1,1,0
731,136,1,1,0,1,1
731,142,1,1,1,1,0
731,145,1,1,1,1,0
731,147,1,1,1,1,0
731,153,1,1,0,1,1
731,162,1,1,1,1,0
731,164,1,1,1,1,0
731,165,0,1,1,1,1
731,167,1,1,1,1,0
731,169,1,1,1,1,0
731,180,1,1,1,1,0
731,184,1,1,1,1,0
731,193,1,1,1,1,0
735,1,1,1,1,1,0
735,6,1,1,1,0,1
735,21,1,1,1,1,0
735,23,1,1,1,0,1
735,28,1,1,1,1,0
735,33,0,1,1,1,1
735,47,0,1,1,1,1
735,55,0,1,1,1,1
735,66,1,1,1,1,0
735,67,1,1,1,1,0
735,70,1,1,1,1,0
735,75,0,1,1,1,1
735,79,1,1,1,1,0
735,82,0,1,1,1,1
735,87,1,1,0,1,1
735,93,1,1,0,1,1
735,99,1,1,1,1,0
735,107,1,1,0,1,1
735,113,1,0,1,1,1
735,115,0,1,1,1,1
735,116,0,1,1,1,1
735,119,1,1,1,1,0
735,121,1,1,1,1,0
735,122,1,1,1,1,0
735,123,1,1,1,1,0
735,124,0,1,1,1,1
735,129,1,1,1,1,0
735,137,1,1,0,1,1
735,140,1,1,1,1,0
735,142,0,1,1,1,1
735,145,0,1,1,1,1
735,147,0,1,1,1,1
735,149,1,1,1,1,0
735,162,0,1,1,1,1
735,165,1,1,1,1,0
735,169,0,1,1,1,1
735,170,1,1,0,1,1
735,174,1,1,1,0,1
735,185,1,1,0,1,1
739,4,1,1,1,1,0
739,5,1,1,1,1,0
739,20,0,1,1,1,1
739,30,1,1,1,1,0
739,36,1,1,0,1,1
739,41,1,1,1,1,0
739,43,1,1,1,1,0
739,48,1,1,1,1,0
739,49,1,1,1,1,0
739,53,1,1,1,1,0
739,57,0,1,1,1,1
739,62,0,1,1,1,1
739,77,0,1,1,1,1
739,86,0,1,1,1,1
739,88,1,1,1,1,0
739,90,1,1,0,1,1
739,94,1,1,0,1,1
739,98,1,1,1,0,1
739,100,0,1,1,1,1
739,105,1,1,1,1,0
739,106,1,1,0,1,1
739,117,0,1,1,1,1
739,134,1,1,1,0,1
739,146,0,1,1,1,1
739,148,1,1,0,1,1
739,152,1,1,0,1,1
739,154,1,1,0,1,1
739,155,0,1,1,1,1
739,156,1,1,1,1,0
739,157,1,1,1,1,0
739,160,1,1,1,1,0
739,166,1,1,1,1,0
739,176,0,1,1,1,1
739,181,1,1,0,1,1
739,183,0,1,1,1,1
739,187,1,1,1,1,0
739,191,1,1,1,1,0
747,1,1,1,1,1,0
747,2,0,1,1,1,1
747,5,1,1,0,1,1
747,13,0,1,1,1,1
747,21,1,1,1,1,0
747,28,1,1,1,1,0
747,30,1,1,0,1,1
747,35,1,1,1,0,1
747,36,1,1,1,1,0
747,37,1,1,1,0,1
747,67,1,1,1,1,0
747,79,1,1,1,1,0
747,81,0,1,1,1,1
747,84,0,1,1,1,1
747,90,1,1,1,1,0
747,94,1,1,1,1,0
747,106,1,1,1,1,0
747,122,1,1,1,1,0
747,123,1,1,1,1,0
747,148,1,1,1,1,0
747,149,1,1,1,1,0
747,152,1,1,1,1,0
747,154,1,1,1,1,0
747,164,0,1,1,1,1
747,165,1,1,1,1,0
747,167,0,1,1,1,1
747,177,1,1,1,0,1
747,181,1,1,1,1,0
747,184,0,1,1,1,1
747,191,1,1,0,1,1
747,193,0,1,1,1,1
748,4,1,1,1,1,0
748,5,1,1,1,1,0
748,10,1,1,1,0,1
748,17,1,1,1,0,1
748,21,1,1,0,1,1
748,22,1,1,1,0,1
748,25,1,1,1,0,1
748,29,1,1,1,0,1
748,30,1,1,1,1,0
748,51,0,1,1,1,1
748,53,1,1,1,1,0
748,56,1,1,1,0,1
748,65,0,1,1,1,1
748,74,0,1,1,1,1
748,83,0,1,1,1,1
748,87,1,1,1,1,0
748,93,1,1,1,1,0
748,105,1,1,1,1,0
748,107,1,1,1,1,0
748,109,0,1,1,1,1
748,122,1,1,0,1,1
748,123,1,1,0,1,1
748,131,0,1,1,1,1
748,133,0,1,1,1,1
748,137,1,1,1,1,0
748,149,1,1,0,1,1
748,151,1,1,1,0,1
748,156,1,1,1,1,0
748,157,1,1,1,1,0
748,168,0,1,1,1,1
748,170,1,1,1,1,0
748,178,0,1,1,1,1
748,185,1,1,1,1,0
748,186,0,1,1,1,1
748,187,1,1,1,1,0
748,190,1,1,1,0,1
748,191,1,1,1,1,0
748,194,0,1,1,1,1
757,4,1,1,1,1,0
757,5,1,1,1,1,0
757,20,0,1,1,1,1
757,30,1,1,1,1,0
757,36,1,1,0,1,1
757,41,1,1,1,1,0
757,43,1,1,1,1,0
757,48,1,1,1,1,0
757,49,1,1,1,1,0
757,53,1,1,1,1,0
757,57,0,1,1,1,1
757,62,0,1,1,1,1
757,77,0,1,1,1,1
757,86,0,1,1,1,1
757,88,1,1,1,1,0
757,90,1,1,0,1,1
757,94,1,1,0,1,1
757,98,1,1,1,0,1
757,100,0,1,1,1,1
757,105,1,1,1,1,0
757,106,1,1,0,1,1
757,117,0,1,1,1,1
757,134,1,1,1,0,1
757,146,0,1,1,1,1
757,148,1,1,0,1,1
757,152,1,1,0,1,1
757,154,1,1,0,1,1
757,155,0,1,1,1,1
757,156,1,1,1,1,0
757,157,1,1,1,1,0
757,160,1,1,1,1,0
757,166,1,1,1,1,0
757,176,0,1,1,1,1
757,181,1,1,0,1,1
757,183,0,1,1,1,1
757,187,1,1,1,1,0
757,191,1,1,1,1,0
762,0,1,1,0,1,1
762,8,1,1,1,1,0
762,27,1,1,1,0,1
762,63,1,0,1,1,1
762,76,1,0,1,1,1
762,108,1,0,1,1,1
762,138,1,0,1,1,1
762,139,1,0,1,1,1
762,150,0,1,1,1,1
762,171,1,0,1,1,1
773,8,1,0,1,1,1
773,11,1,1,1,0,1
773,12,1,1,1,0,1
773,14,1,1,1,1,0
773,15,1,1,0,1,1
773,16,1,1,1,1,0
773,18,1,1,0,1,1
773,20,1,1,1,1,0
773,24,1,1,0,1,1
773,26,1,1,1,0,1
773,32,1,1,0,1,1
773,41,0,1,1,1,1
773,43,0,1,1,1,1
773,45,1,1,1,0,1
773,46,1,1,1,1,0
773,48,0,1,1,1,1
773,49,0,1,1,1,1
773,57,1,1,1,1,0
773,58,1,1,1,1,0
773,59,1,1,0,1,1
773,60,1,1,0,1,1
773,62,1,1,1,1,0
773,63,1,1,1,1,0
773,68,1,1,0,1,1
773,76,1,1,1,1,0
773,77,1,1,1,1,0
773,80,1,1,0,1,1
773,86,1,1,1,1,0
773,88,0,1,1,1,1
773,95,1,1,1,0,1
773,97,1,1,0,1,1
773,100,1,1,1,1,0
773,102,1,1,1,0,1
773,103,1,1,1,1,0
773,108,1,1,1,1,0
773,110,1,1,0,1,1
773,111,1,1,0,1,1
773,117,1,1,1,1,0
773,120,1,1,0,1,1
773,130,1,1,0,1,1
773,136,1,1,1,1,0
773,138,1,1,1,1,0
773,139,1,1,1,1,0
773,146,1,1,1,1,0
773,153,1,1,1,1,0
773,155,1,1,1,1,0
773,159,1,1,1,0,1
773,160,0,1,1,1,1
773,163,1,1,1,0,1
773,166,0,1,1,1,1
773,171,1,1,1,1,0
773,176,1,1,1,1,0
773,180,1,1,0,1,1
773,183,1,1,1,1,0
773,188,1,1,1,0,1
778,4,1,1,0,1,1
778,9,0,1,1,1,1
778,19,0,1,1,1,1
778,21,1,1,1,1,0
778,36,1,1,1,1,0
778,53,1,1,0,1,1
778,66,1,1,1,1,0
778,70,1,1,1,1,0
778,90,1,1,1,1,0
778,94,1,1,1,1,0
778,96,0,1,1,1,1
778,99,1,1,1,1,0
778,101,0,1,1,1,1
778,105,1,1,0,1,1
778,106,1,1,1,1,0
778,118,1,1,1,0,1
778,119,1,1,1,1,0
778,121,1,1,1,1,0
778,122,1,1,1,1,0
778,123,1,1,1,1,0
778,129,1,1,1,1,0
778,140,1,1,1,1,0
778,148,1,1,1,1,0
778,149,1,1,1,1,0
778,152,1,1,1,1,0
778,154,1,1,1,1,0
778,156,1,1,0,1,1
778,157,1,1,0,1,1
778,181,1,1,1,1,0
778,182,0,1,1,1,1
778,187,1,1,0,1,1
800,5,1,0,1,1,1
800,30,1,0,1,1,1
800,64,0,1,1,1,1
800,179,1,1,1,1,0
800,191,1,0,1,1,1
803,1,1,1,1,1,0
803,2,0,1,1,1,1
803,5,1,1,0,1,1
803,13,0,1,1,1,1
803,21,1,1,1,1,0
803,28,1,1,1,1,0
803,30,1,1,0,1,1
803,35,1,1,1,0,1
803,36,1,1,1,1,0
803,37,1,1,1,0,1
803,67,1,1,1,1,0
803,79,1,1,1,1,0
803,81,0,1,1,1,1
803,84,0,1,1,1,1
803,90,1,1,1,1,0
803,94,1,1,1,1,0
803,106,1,1,1,1,0
803,122,1,1,1,1,0
803,123,1,1,1,1,0
803,148,1,1,1,1,0
803,149,1,1,1,1,0
803,152,1,1,1,1,0
803,154,1,1,1,1,0
803,164,0,1,1,1,1
803,165,1,1,1,1,0
803,167,0,1,1,1,1
803,177,1,1,1,0,1
803,181,1,1,1,1,0
803,184,0,1,1,1,1
803,191,1,1,0,1,1
803,193,0,1,1,1,1
815,4,0,1,1,1,1
815,9,1,1,0,1,1
815,19,1,1,0,1,1
815,20,1,1,1,1,0
815,39,1,1,1,0,1
815,51,1,1,1,1,0
815,53,0,1,1,1,1
815,57,1,1,1,1,0
815,62,1,1,1,1,0
815,63,1,1,1,1,0
815,65,1,1,1,1,0
815,74,1,1,1,1,0
815,76,1,1,1,1,0
815,77,1,1,1,1,0
815,83,1,1,1,1,0
815,86,1,1,1,1,0
815,96,1,1,0,1,1
815,100,1,1,1,1,0
815,101,1,1,0,1,1
815,105,0,1,1,1,1
815,108,1,1,1,1,0
815,109,1,1,1,1,0
815,117,1,1,1,1,0
815,128,1,1,1,0,1
815,131,1,1,1,1,0
815,133,1,1,1,1,0
815,138,1,1,1,1,0
815,139,1,1,1,1,0
815,146,1,1,1,1,0
815,155,1,1,1,1,0
815,156,0,1,1,1,1
815,157,0,1,1,1,1
815,168,1,1,1,1,0
815,171,1,1,1,1,0
815,173,1,1,1,0,1
815,176,1,1,1,1,0
815,178,1,1,1,1,0
815,182,1,1,0,1,1
815,183,1,1,1,1,0
815,186,1,1,1,1,0
815,187,0,1,1,1,1
815,194,1,1,1,1,0
821,14,1,1,1,1,0
821,16,1,1,1,1,0
821,33,1,1,0,1,1
821,38,1,1,1,0,1
821,44,1,1,1,0,1
821,46,1,1,1,1,0
821,47,1,1,0,1,1
821,51,1,1,1,1,0
821,55,1,1,0,1,1
821,58,1,1,1,1,0
821,63,1,1,1,1,0
821,65,1,1,1,1,0
821,74,1,1,1,1,0
821,75,1,1,0,1,1
821,76,1,1,1,1,0
821,82,1,1,0,1,1
821,83,1,1,1,1,0
821,87,0,1,1,1,1
821,93,0,1,1,1,1
821,103,1,1,1,1,0
821,104,1,1,1,0,1
821,107,0,1,1,1,1
821,108,1,1,1,1,0
821,109,1,1,1,1,0
821,115,1,1,0,1,1
821,116,1,1,0,1,1
821,124,1,1,0,1,1
821,125,1,1,1,0,1
821,131,1,1,1,1,0
821,132,1,1,1,0,1
821,133,1,1,1,1,0
821,136,1,1,1,1,0
821,137,0,1,1,1,1
821,138,1,1,1,1,0
821,139,1,1,1,1,0
821,142,1,1,0,1,1
821,145,1,1,0,1,1
821,147,1,1,0,1,1
821,153,1,1,1,1,0
821,158,1,1,1,0,1
821,162,1,1,0,1,1
821,168,1,1,1,1,0
821,169,1,1,0,1,1
821,170,0,1,1,1,1
821,171,1,1,1,1,0
821,178,1,1,1,1,0
821,185,0,1,1,1,1
821,186,1,1,1,1,0
821,189,1,1,1,0,1
821,194,1,1,1,1,0
829,8,1,0,1,1,1
829,11,1,1,1,0,1
829,12,1,1,1,0,1
829,14,1,1,1,1,0
829,15,1,1,0,1,1
829,16,1,1,1,1,0
829,18,1,1,0,1,1
829,20,1,1,1,1,0
829,24,1,1,0,1,1
829,26,1,1,1,0,1
829,32,1,1,0,1,1
829,41,0,1,1,1,1
829,43,0,1,1,1,1
829,45,1,1,1,0,1
829,46,1,1,1,1,0
829,48,0,1,1,1,1
829,49,0,1,1,1,1
829,57,1,1,1,1,0
829,58,1,1,1,1,0
829,59,1,1,0,1,1
829,60,1,1,0,1,1
829,62,1,1,1,1,0
829,63,1,1,1,1,0
829,68,1,1,0,1,1
829,76,1,1,1,1,0
829,77,1,1,1,1,0
829,80,1,1,0,1,1
829,86,1,1,1,1,0
829,88,0,1,1,1,1
829,95,1,1,1,0,1
829,97,1,1,0,1,1
829,100,1,1,1,1,0
829,102,1,1,1,0,1
829,103,1,1,1,1,0
829,108,1,1,1,1,0
829,110,1,1,0,1,1
829,111,1,1,0,1,1
829,117,1,1,1,1,0
829,120,1,1,0,1,1
829,130,1,1,0,1,1
829,136,1,1,1,1,0
829,138,1,1,1,1,0
829,139,1,1,1,1,0
829,146,1,1,1,1,0
829,153,1,1,1,1,0
829,155,1,1,1,1,0
829,159,1,1,1,0,1
829,160,0,1,1,1,1
829,163,1,1,1,0,1
829,166,0,1,1,1,1
829,171,1,1,1,1,0
829,176,1,1,1,1,0
829,180,1,1,0,1,1
829,183,1,1,1,1,0
829,188,1,1,1,0,1
834,4,1,1,1,1,0
834,41,1,1,1,1,0
834,43,1,1,1,1,0
834,48,1,1,1,1,0
834,49,1,1,1,1,0
834,52,1,1,1,0,1
834,53,1,1,1,1,0
834,63,0,1,1,1,1
834,66,1,1,0,1,1
834,70,1,1,0,1,1
834,76,0,1,1,1,1
834,87,1,1,1,1,0
834,88,1,1,1,1,0
834,93,1,1,1,1,0
834,99,1,1,0,1,1
834,105,1,1,1,1,0
834,107,1,1,1,1,0
834,108,0,1,1,1,1
834,114,1,1,1,0,1
834,119,1,1,0,1,1
834,121,1,1,0,1,1
834,129,1,1,0,1,1
834,137,1,1,1,1,0
834,138,0,1,1,1,1
834,139,0,1,1,1,1
834,140,1,1,0,1,1
834,150,1,0,1,1,1
834,156,1,1,1,1,0
834,157,1,1,1,1,0
834,160,1,1,1,1,0
834,166,1,1,1,1,0
834,170,1,1,1,1,0
834,171,0,1,1,1,1
834,185,1,1,1,1,0
834,187,1,1,1,1,0
834,195,1,1,1,0,1
837,14,1,1,1,1,0
837,16,1,1,1,1,0
837,33,1,1,0,1,1
837,38,1,1,1,0,1
837,44,1,1,1,0,1
837,46,1,1,1,1,0
837,47,1,1,0,1,1
837,51,1,1,1,1,0
837,55,1,1,0,1,1
837,58,1,1,1,1,0
837,63,1,1,1,1,0
837,65,1,1,1,1,0
837,74,1,1,1,1,0
837,75,1,1,0,1,1
837,76,1,1,1,1,0
837,82,1,1,0,1,1
837,83,1,1,1,1,0
837,87,0,1,1,1,1
837,93,0,1,1,1,1
837,103,1,1,1,1,0
837,104,1,1,1,0,1
837,107,0,1,1,1,1
837,108,1,1,1,1,0
837,109,1,1,1,1,0
837,115,1,1,0,1,1
837,116,1,1,0,1,1
837,124,1,1,0,1,1
837,125,1,1,1,0,1
837,131,1,1,1,1,0
837,132,1,1,1,0,1
837,133,1,1,1,1,0
837,136,1,1,1,1,0
837,137,0,1,1,1,1
837,138,1,1,1,1,0
837,139,1,1,1,1,0
837,142,1,1,0,1,1
837,145,1,1,0,1,1
837,147,1,1,0,1,1
837,153,1,1,1,1,0
837,158,1,1,1,0,1
837,162,1,1,0,1,1
837,168,1,1,1,1,0
837,169,1,1,0,1,1
837,170,0,1,1,1,1
837,171,1,1,1,1,0
837,178,1,1,1,1,0
837,185,0,1,1,1,1
837,186,1,1,1,1,0
837,189,1,1,1,0,1
837,194,1,1,1,1,0
841,2,1,1,1,1,0
841,7,1,1,1,0,1
841,9,1,1,1,1,0
841,13,1,1,1,1,0
841,19,1,1,1,1,0
841,21,0,1,1,1,1
841,33,1,1,1,1,0
841,47,1,1,1,1,0
841,51,1,1,0,1,1
841,54,1,1,1,0,1
841,55,1,1,1,1,0
841,65,1,1,0,1,1
841,74,1,1,0,1,1
841,75,1,1,1,1,0
841,81,1,1,1,1,0
841,82,1,1,1,1,0
841,83,1,1,0,1,1
841,84,1,1,1,1,0
841,96,1,1,1,1,0
841,101,1,1,1,1,0
841,109,1,1,0,1,1
841,115,1,1,1,1,0
841,116,1,1,1,1,0
841,122,0,1,1,1,1
841,123,0,1,1,1,1
841,124,1,1,1,1,0
841,131,1,1,0,1,1
841,133,1,1,0,1,1
841,142,1,1,1,1,0
841,145,1,1,1,1,0
841,147,1,1,1,1,0
841,149,0,1,1,1,1
841,162,1,1,1,1,0
841,164,1,1,1,1,0
841,167,1,1,1,1,0
841,168,1,1,0,1,1
841,169,1,1,1,1,0
841,172,1,1,1,0,1
841,175,1,1,1,0,1
841,178,1,1,0,1,1
841,182,1,1,1,1,0
841,184,1,1,1,1,0
841,186,1,1,0,1,1
841,193,1,1,1,1,0
841,194,1,1,0,1,1
845,1,0,1,1,1,1
845,2,1,1,1,1,0
845,13,1,1,1,1,0
845,14,1,1,0,1,1
845,15,1,1,1,1,0
845,16,1,1,0,1,1
845,18,1,1,1,1,0
845,24,1,1,1,1,0
845,28,0,1,1,1,1
845,32,1,1,1,1,0
845,33,1,1,1,1,0
845,46,1,1,0,1,1
845,47,1,1,1,1,0
845,55,1,1,1,1,0
845,58,1,1,0,1,1
845,59,1,1,1,1,0
845,60,1,1,1,1,0
845,67,0,1,1,1,1
845,68,1,1,1,1,0
845,75,1,1,1,1,0
845,79,0,1,1,1,1
845,80,1,1,1,1,0
845,81,1,1,1,1,0
845,82,1,1,1,1,0
845,84,1,1,1,1,0
845,97,1,1,1,1,0
845,103,1,1,0,1,1
845,110,1,1,1,1,0
845,111,1,1,1,1,0
845,115,1,1,1,1,0
845,116,1,1,1,1,0
845,120,1,1,1,1,0
845,124,1,1,1,1,0
845,130,1,1,1,1,0
845,136,1,1,0,1,1
845,142,1,1,1,1,0
845,145,1,1,1,1,0
845,147,1,1,1,1,0
845,153,1,1,0,1,1
845,162,1,1,1,1,0
845,164,1,1,1,1,0
845,165,0,1,1,1,1
845,167,1,1,1,1,0
845,169,1,1,1,1,0
845,180,1,1,1,1,0
845,184,1,1,1,1,0
845,193,1,1,1,1,0
849,2,1,1,1,1,0
849,9,1,1,1,1,0
849,13,1,1,1,1,0
849,15,1,1,1,1,0
849,18,1,1,1,1,0
849,19,1,1,1,1,0
849,20,1,1,0,1,1
849,24,1,1,1,1,0
849,32,1,1,1,1,0
849,36,0,1,1,1,1
849,40,1,0,1,1,1
849,50,1,0,1,1,1
849,57,1,1,0,1,1
849,59,1,1,1,1,0
849,60,1,1,1,1,0
849,62,1,1,0,1,1
849,68,1,1,1,1,0
849,77,1,1,0,1,1
849,80,1,1,1,1,0
849,81,1,1,1,1,0
849,84,1,1,1,1,0
849,86,1,1,0,1,1
849,90,0,1,1,1,1
849,91,1,1,1,0,1
849,94,0,1,1,1,1
849,96,1,1,1,1,0
849,97,1,1,1,1,0
849,100,1,1,0,1,1
849,101,1,1,1,1,0
849,106,0,1,1,1,1
849,110,1,1,1,1,0
849,111,1,1,1,1,0
849,117,1,1,0,1,1
849,120,1,1,1,1,0
849,127,1,1,1,0,1
849,130,1,1,1,1,0
849,146,1,1,0,1,1
849,148,0,1,1,1,1
849,152,0,1,1,1,1
849,154,0,1,1,1,1
849,155,1,1,0,1,1
849,164,1,1,1,1,0
849,167,1,1,1,1,0
849,176,1,1,0,1,1
849,180,1,1,1,1,0
849,181,0,1,1,1,1
849,182,1,1,1,1,0
849,183,1,1,0,1,1
849,184,1,1,1,1,0
849,193,1,1,1,1,0
851,1,1,1,1,1,0
851,6,1,1,1,0,1
851,21,1,1,1,1,0
851,23,1,1,1,0,1
851,28,1,1,1,1,0
851,33,0,1,1,1,1
851,47,0,1,1,1,1
851,55,0,1,1,1,1
851,66,1,1,1,1,0
851,67,1,1,1,1,0
851,70,1,1,1,1,0
851,75,0,1,1,1,1
851,79,1,1,1,1,0
851,82,0,1,1,1,1
851,87,1,1,0,1,1
851,93,1,1,0,1,1
851,99,1,1,1,1,0
851,107,1,1,0,1,1
851,113,1,0,1,1,1
851,115,0,1,1,1,1
851,116,0,1,1,1,1
851,119,1,1,1,1,0
851,121,1,1,1,1,0
851,122,1,1,1,1,0
851,123,1,1,1,1,0
851,124,0,1,1,1,1
851,129,1,1,1,1,0
851,137,1,1,0,1,1
851,140,1,1,1,1,0
851,142,0,1,1,1,1
851,145,0,1,1,1,1
851,147,0,1,1,1,1
851,149,1,1,1,1,0
851,162,0,1,1,1,1
851,165,1,1,1,1,0
851,169,0,1,1,1,1
851,170,1,1,0,1,1
851,174,1,1,1,0,1
851,185,1,1,0,1,1
856,2,1,1,1,1,0
856,9,1,1,1,1,0
856,13,1,1,1,1,0
856,15,1,1,1,1,0
856,18,1,1,1,1,0
856,19,1,1,1,1,0
856,20,1,1,0,1,1
856,24,1,1,1,1,0
856,32,1,1,1,1,0
856,36,0,1,1,1,1
856,40,1,0,1,1,1
856,50,1,0,1,1,1
856,57,1,1,0,1,1
856,59,1,1,1,1,0
856,60,1,1,1,1,0
856,62,1,1,0,1,1
856,68,1,1,1,1,0
856,77,1,1,0,1,1
856,80,1,1,1,1,0
856,81,1,1,1,1,0
856,84,1,1,1,1,0
856,86,1,1,0,1,1
856,90,0,1,1,1,1
856,91,1,1,1,0,1
856,94,0,1,1,1,1
856,96,1,1,1,1,0
856,97,1,1,1,1,0
856,100,1,1,0,1,1
856,101,1,1,1,1,0
856,106,0,1,1,1,1
856,110,1,1,1,1,0
856,111,1,1,1,1,0
856,117,1,1,0,1,1
856,120,1,1,1,1,0
856,127,1,1,1,0,1
856,130,1,1,1,1,0
856,146,1,1,0,1,1
856,148,0,1,1,1,1
856,152,0,1,1,1,1
856,154,0,1,1,1,1
856,155,1,1,0,1,1
856,164,1,1,1,1,0
856,167,1,1,1,1,0
856,176,1,1,0,1,1
856,180,1,1,1,1,0
856,181,0,1,1,1,1
856,182,1,1,1,1,0
856,183,1,1,0,1,1
856,184,1,1,1,1,0
856,193,1,1,1,1,0
857,1,1,1,1,1,0
857,2,0,1,1,1,1
857,5,1,1,0,1,1
857,13,0,1,1,1,1
857,21,1,1,1,1,0
857,28,1,1,1,1,0
857,30,1,1,0,1,1
857,35,1,1,1,0,1
857,36,1,1,1,1,0
857,37,1,1,1,0,1
857,67,1,1,1,1,0
857,79,1,1,1,1,0
857,81,0,1,1,1,1
857,84,0,1,1,1,1
857,90,1,1,1,1,0
857,94,1,1,1,1,0
857,106,1,1,1,1,0
857,122,1,1,1,1,0
857,123,1,1,1,1,0
857,148,1,1,1,1,0
857,149,1,1,1,1,0
857,152,1,1,1,1,0
857,154,1,1,1,1,0
857,164,0,1,1,1,1
857,165,1,1,1,1,0
857,167,0,1,1,1,1
857,177,1,1,1,0,1
857,181,1,1,1,1,0
857,184,0,1,1,1,1
857,191,1,1,0,1,1
857,193,0,1,1,1,1
859,1,1,1,1,1,0
859,6,1,1,1,0,1
859,21,1,1,1,1,0
859,23,1,1,1,0,1
859,28,1,1,1,1,0
859,33,0,1,1,1,1
859,47,0,1,1,1,1
859,55,0,1,1,1,1
859,66,1,1,1,1,0
859,67,1,1,1,1,0
859,70,1,1,1,1,0
859,75,0,1,1,1,1
859,79,1,1,1,1,0
859,82,0,1,1,1,1
859,87,1,1,0,1,1
859,93,1,1,0,1,1
859,99,1,1,1,1,0
859,107,1,1,0,1,1
859,113,1,0,1,1,1
859,115,0,1,1,1,1
859,116,0,1,1,1,1
859,119,1,1,1,1,0
859,121,1,1,1,1,0
